,Variable,Technology Name,Country Code,Country Name,Metric,Exponential Fit,exponential goodness,Logistic Fit,Logistic Saturation,Logistic Inflection Year,logistic goodness,Gompertz Fit,gompertz goodness,Delta T,Vintage,Number of Points
5746,HIB3 Vaccine_Share of Population_NA,HIB3 Vaccine,NAM,Namibia,Share of Population,err,,0.1419040324363414,0.9382836547964434,1995.9651039819373,0.5731776455400359,0.13331115886110617,0.573738055477806,30.967753905399434,2010,12
5747,Solar Photovoltaic_Installed electricity capacity_LA,Solar Photovoltaic,LAO,Lao People's Democratic Republic,Installed electricity capacity,err,,7.70868010778312,32.650104120903784,2017.1754382851009,0.9995501149117904,16.800026505944597,0.9995492204521281,0.5700650556553195,2010,12
5748,RCV1 Vaccine_Share of Population_MA,RCV1 Vaccine,MAR,Morocco,Share of Population,err,,0.1389010970991392,1.007142571301916,1988.4626317939817,0.9549854130240302,0.13162012348873922,0.9541963325517326,31.63725302713734,2004,12
5749,HIB3 Vaccine_Share of Population_KH,HIB3 Vaccine,KHM,Cambodia,Share of Population,err,,0.26476254962001344,0.9307654842040939,2000.6716862113974,0.7327584112485067,0.2562093974814508,0.731965180065116,16.597699187363702,2010,12
5750,Solar Thermal Energy_Installed electricity capacity_MA,Solar Thermal Energy,MAR,Morocco,Installed electricity capacity,0.2996215311450814,-inf,0.9214246665112067,585.1978041191057,2016.8649305242338,0.9346383297816673,0.49057982426581564,0.9237662101906811,4.7691898365507805,2010,12
5751,Flush Toilet_Share of Households_US,Flush Toilet,USA,United States,Share of Market,0.03569899374524543,-1.1775640207820324e+35,0.05652021017498809,1.0716919851875362,1936.2308804260638,0.9873130104449133,0.027968495897290533,0.9791847595967726,77.7500497798417,1860,12
5752,HIB3 Vaccine_Share of Population_AM,HIB3 Vaccine,ARM,Armenia,Share of Population,0.060127134395762005,-3.395260891298605e+80,21.73249408948134,0.9354545454817755,2009.997584724906,0.9923145347311564,18.142341899378216,0.9923145335217975,0.2022063890402427,2010,12
5753,Solar Photovoltaic_Installed electricity capacity_LB,Solar Photovoltaic,LBN,Lebanon,Installed electricity capacity,err,,1.0472629036787269,77.57544647204915,2017.0981112656057,0.9946748323649363,0.6154543100846435,0.9910688899962318,4.196127962936556,2010,12
5754,RCV1 Vaccine_Share of Population_PH,RCV1 Vaccine,PHL,Philippines,Share of Population,-0.03844153189273033,0.0,err,77.57544647204915,err,,err,0.9910688899962318,err,2010,12
5755,Lithium-Ion Battery Storage_Cumulative Rated Power_US,Lithium-Ion Battery Storage,USA,United States,Cumulative Rated Power,err,,1.0247825064108305,1635881.093627614,2015.5449992117153,0.9904100518197081,0.6360426443437392,0.9874237113493705,4.288177371473128,2009,12
5756,Flush Toilet_Share of Households_BG,Flush Toilet,BGR,Bulgaria,Share of Market,err,,0.03155344143275766,154.1756547056113,2011.8416269934457,0.9909349389556813,-14.513088012600681,0.0,139.27004330216351,2010,12
5757,HIB3 Vaccine_Share of Population_GA,HIB3 Vaccine,GAB,Gabon,Share of Population,err,,-0.24426269335398354,0.761069412928308,2030.3079952306537,0.1431920549979946,-0.23228780449984968,0.14202127367625839,-17.990668547587163,2010,12
5758,Solar Photovoltaic_Installed electricity capacity_MK,Solar Photovoltaic,MKD,Republic of North Macedonia,Installed electricity capacity,err,,0.42690016100409894,1034.1065598260118,2026.2032106670767,0.88245143566461,err,0.14202127367625839,10.293856868866923,2010,12
5759,HIB3 Vaccine_Share of Population_VN,HIB3 Vaccine,VNM,Viet Nam,Share of Population,0.025064170692220347,-8826282.79039751,16.621336296166795,0.8854545466495007,2009.9456974526352,0.2951228201967575,16.799503660729805,0.2951228254501357,0.2643860322882634,2010,12
5760,Biogas_Installed electricity capacity_CN,Biogas,CHN,China,Installed electricity capacity,0.2890714029096007,-inf,0.3051589463838177,404552576.17816764,2061.6066712764564,0.9862724725211496,err,0.2951228254501357,14.400525387662281,2010,12
5761,Salt Production_Annual production_SO,Salt Production,SOM,Somalia,Annual Production,-0.06301338005090412,0.0,err,404552576.17816764,err,,err,0.2951228254501357,err,1990,12
5762,Hydrochloric Acid_Annual Production_PH,Hydrochloric Acid,PHL,Philippines,Annual Production,err,,0.0433786045607929,41.301377698267004,1960.8554398223068,0.043506910754409156,0.023503806986860713,0.043332740304297124,101.30453017486634,1970,12
5763,Sodium-Based Battery Storage_Cumulative Rated Power_US,Sodium-Based Battery Storage,USA,United States,Cumulative Rated Power,0.17202753725314185,-7.504393292590604e+276,0.43731988926356014,25573.64277497139,2010.8140979734137,0.9814387306550334,0.23153582490802463,0.9725341610225533,10.048592031962285,2002,11
5764,Solar Photovoltaic_Installed electricity capacity_KN,Solar Photovoltaic,KNA,Saint Kitts and Nevis,Installed electricity capacity,err,,1.8549079786464255,1.9098431342065667,2013.6411790742263,0.9760154871870457,1.2578576858304553,0.9822279979385011,2.3690928095954296,2011,11
5765,PCV3 Vaccine_Share of Population_YE,PCV3 Vaccine,YEM,Yemen,Share of Population,0.05630940541577086,-3.509641838558207e+70,2.7759097107893163,0.704258494501847,2010.8812464324508,0.9159543414069112,2.550003539614861,0.9155730536221938,1.5830663142940982,2011,11
5766,Biogas_Installed electricity capacity_PE,Biogas,PER,Peru,Installed electricity capacity,0.07731898880839164,-2.1108273956672087e+110,0.108585794708816,139051.69955901455,2107.8263414356393,0.7480182268119935,err,0.9155730536221938,40.46983462668029,2011,11
5767,DTP3 Vaccine_Share of Population_SS,DTP3 Vaccine,SSD,South Sudan,Share of Population,-0.021905356606268463,0.0,3.875109172652472,0.51,1997.5887567488699,0.0,2.541880806737727,-2.220446049250313e-16,1.1340194453578412,2011,11
5768,Television_Total Number_HR,Television,HRV,Croatia,Total Number,err,,0.1813819565348139,1344633.8650077132,1983.6059743302533,0.962977875617009,0.1576896677785783,0.9634104884934371,24.22759815047525,1990,11
5769,Solar Photovoltaic_Installed electricity capacity_DO,Solar Photovoltaic,DOM,Dominican Republic,Installed electricity capacity,err,,0.7345840797766557,571.8140474169746,2019.0494394989164,0.9967923560616994,0.2871557755853843,0.996583011666691,5.982227597429739,2011,11
5770,YFV Vaccine_Share of Population_ST,YFV Vaccine,STP,Sao Tome and Principe,Share of Population,0.09844989966574981,-2.074803256278109e+135,0.8825491176778691,0.9220413763900447,2003.6927248141772,0.9895806782583455,0.6818457222510941,0.9838511891575542,4.9792686510581445,2003,11
5771,Telephones_Total Number_BA,Telephones,BIH,Bosnia-Herzegovina,Total Number,0.05198324865697739,-3.6467059324358394e+65,0.1493752925910338,58295849000.69186,2075.9970144161034,0.5052923250869712,err,0.9838511891575542,29.41884885008228,1992,11
5772,Passenger Vehicles_Total Number_SK,Passenger Cars,SVK,Slovak Republic,Cumulative Calculation,0.260380226260194,-inf,0.3507733637918947,14538146.854462754,1996.3395939951556,0.994738173482093,0.1598848839758457,0.9979468748437358,12.527887257937746,1990,11
5773,Television_Total Number_SK,Television,SVK,Slovak Republic,Total Number,0.038136002359156145,-2.700366926145883e+28,0.43616055689894073,2243744.3691208414,1989.6590262244113,0.9415433297058884,0.3742157782385439,0.9393258593595584,10.075301595166117,1991,11
5774,DTP1 Vaccine_Share of Population_SS,DTP1 Vaccine,SSD,South Sudan,Share of Population,-0.04376222197426957,2.220446049250313e-16,-0.049696139611898005,31635.326339787407,1796.8326338163686,0.8771794274180496,-0.0016801032703989756,0.875823720236274,-88.42636850650553,2011,11
5775,BCG Vaccine_Share of Population_SS,BCG Vaccine,SSD,South Sudan,Share of Population,-0.036624439495488305,0.0,err,31635.326339787407,err,,err,0.875823720236274,err,2011,11
5776,PCV3 Vaccine_Share of Population_IL,PCV3 Vaccine,ISR,Israel,Share of Population,err,,0.34806612391477565,0.9465101075118473,2000.5490278712673,0.6542729329376135,0.3454636946590341,0.6546326190146361,12.625328501513192,2011,11
5777,Solar Photovoltaic_Installed electricity capacity_VC,Solar Photovoltaic,VCT,Saint Vincent and the Grenadines,Installed electricity capacity,err,,0.5900804359315612,1.984290420368967,2015.879921617285,0.9647241964681288,0.3322136878530813,0.9690630192694943,7.4472036134106245,2011,11
5778,Solar Photovoltaic_Installed electricity capacity_QA,Solar Photovoltaic,QAT,Qatar,Installed electricity capacity,0.20342057825214166,-inf,1.1459914968958191,5.103308014968728,2013.216970195132,0.979029764014668,0.8130155718617595,0.9756478381631125,3.834626318411448,2011,11
5779,Solar Photovoltaic_Installed electricity capacity_PL,Solar Photovoltaic,POL,Poland,Installed electricity capacity,err,,1.2793120422338715,8207.238513355349,2020.080168837816,0.99849999070427,0.4570562489946631,0.9963323687458124,3.435009606412419,2011,11
5780,Solar Photovoltaic_Installed electricity capacity_KE,Solar Photovoltaic,KEN,Kenya,Installed electricity capacity,err,,1.0708839195574307,89.23520652978786,2018.415527612613,0.8990135519348632,0.7915917487256032,0.9142914263790124,4.103571894597646,2011,11
5781,Solar Photovoltaic_Installed electricity capacity_VI,Solar Photovoltaic,VIR,United States Virgin Islands,Installed electricity capacity,0.3044222267555907,-inf,2.791900948741862,9.095651228496084,2013.9125497875018,0.8774153075970265,1.6272476979673187,0.8734973848334378,1.5739989474385712,2011,11
5782,Solar Photovoltaic_Installed electricity capacity_UY,Solar Photovoltaic,URY,Uruguay,Installed electricity capacity,err,,6.436690021903343,250.9196477008885,2016.505049052638,0.9995330629998118,4.3819820461170895,0.9995383717768771,0.6827187793289122,2011,11
5783,Television_Total Number_GW,Television,GNB,Guinea-Bissau,Total Number,0.026236428374929788,0.9170297902266565,err,250.9196477008885,err,,err,0.9995383717768771,err,1989,11
5784,Biogas_Installed electricity capacity_MT,Biogas,MLT,Malta,Installed electricity capacity,0.04187102464541192,0.7358694258665315,0.19718857227444295,5.513620360339604,2011.3637778869306,0.7674874454909627,0.1262255608548158,0.7621989749442198,22.285516366315267,2011,11
5785,Solar Photovoltaic_Installed electricity capacity_VU,Solar Photovoltaic,VUT,Vanuatu,Installed electricity capacity,0.33740112318182947,-inf,1.2077505260012593,2.602143008509141,2016.2939127817403,0.9656474184711591,0.8919017649927733,0.9665014642311907,3.638540460190913,2011,11
5786,HIB3 Vaccine_Share of Population_NP,HIB3 Vaccine,NPL,Nepal,Share of Population,err,,-0.003093770978149123,16.303434301183497,1099.0635645901236,0.11220592608735924,-0.0007192827229599032,0.11219180343140245,-1420.4183779956004,2011,11
5787,Solar Photovoltaic_Installed electricity capacity_HT,Solar Photovoltaic,HTI,Haiti,Installed electricity capacity,err,,0.5672181602588978,1.321312006321768,2013.9847311346487,0.9354882109850297,0.3838763604784721,0.9401617264839175,7.747370346299671,2011,11
5788,PCV3 Vaccine_Share of Population_NI,PCV3 Vaccine,NIC,Nicaragua,Share of Population,0.035503425183378054,-4.830365163564604e+36,21.214122588846067,0.9630000000315992,2010.9742157624491,0.8984066329285907,16.301007447543352,0.8984066231413218,0.20714734424052714,2011,11
5789,Biogas_Installed electricity capacity_MU,Biogas,MUS,Mauritius,Installed electricity capacity,0.054522705510422945,-1.1063090353649604e+47,0.8850335132193305,3.4813162959510886,2010.8525631192917,0.9209739640314238,0.7363405313515238,0.9115656230163538,4.965291244946788,2011,11
5790,PCV3 Vaccine_Share of Population_ML,PCV3 Vaccine,MLI,Mali,Share of Population,0.03184537315769393,-3.127590432985585e+30,-4.9056862818458535,0.6645454545454521,2027.1800463818288,-1.4144241333724494e-13,0.15060783054214416,0.7451330678356969,-0.8957868282231345,2011,11
5791,Telephones_Total Number_ER,Telephones,ERI,Eritrea,Total Number,0.1089677340968092,-1.8508882665135908e+151,0.17485465708238174,77521.44161600266,2001.9195137249478,0.985869460454069,0.04856996201380824,0.9846670939435432,25.13201093981741,1992,11
5792,HEPBB Vaccine_Share of Population_BT,HEPBB Vaccine,BTN,Bhutan,Share of Population,0.10635209732762825,-3.94051775600297e+161,0.8369537940937529,0.8787022838753974,2011.5638737263762,0.9164767975050407,0.6893585594222511,0.9235852977495869,5.250527789805546,2011,11
5793,Biogas_Installed electricity capacity_SV,Biogas,SLV,El Salvador,Installed electricity capacity,err,,0.11946828553159214,7.207042468377818,1994.594097605166,0.8562083302726426,0.10882941237724396,0.8555454454159797,36.78339515059311,2011,11
5794,Solar Photovoltaic_Installed electricity capacity_KW,Solar Photovoltaic,KWT,Kuwait,Installed electricity capacity,err,,2.4260320718384505,41.8048504294493,2015.7290433841881,0.9779981213123381,1.5097325901903271,0.9837836283373621,1.8113730670272299,2011,11
5795,Biogas_Installed electricity capacity_RS,Biogas,SRB,Serbia,Installed electricity capacity,0.26570375602284607,-inf,0.4967477243084812,37.18622506313927,2018.0106434969312,0.9755752864147702,0.16851454507607516,0.965441209348437,8.846440435715975,2011,11
5796,PCV3 Vaccine_Share of Population_LV,PCV3 Vaccine,LVA,Latvia,Share of Population,0.019105515959952045,0.4145917047010649,0.3134594446362133,0.9067343328593985,2007.369230241849,0.46335399671017974,0.2700656362739882,0.46219437785744033,14.01919524158041,2011,11
5797,HIB3 Vaccine_Share of Population_RO,HIB3 Vaccine,ROU,Romania,Share of Population,-0.012687981531637199,-2.6655122553620458e-11,-0.00613559892040225,210.0537118396602,1124.4571550825065,0.41290093093930924,-0.0009346568329491728,0.4126952591415828,-716.2217106564617,2011,11
5798,RCV1 Vaccine_Share of Population_CV,RCV1 Vaccine,CPV,Cabo Verde,Share of Population,-0.1070417616168986,2.220446049250313e-16,0.00514371297891768,175.66867054943728,3032.4184470743344,0.07645299562736152,err,0.4126952591415828,854.3340525965937,2011,11
5799,Passenger Vehicles_Total Number_EE,Passenger Cars,EST,Estonia,Cumulative Calculation,0.2799902388025644,-inf,0.37117979852022087,5019772.077965263,1996.6161493936606,0.9968106843993705,0.16050772346443354,0.9992160204026306,11.839138800634489,1990,11
5800,PCV3 Vaccine_Share of Population_SL,PCV3 Vaccine,SLE,Sierra Leone,Share of Population,0.01823215315008956,0.2782975271013106,15.948595642103498,0.8940000015663538,2010.8965283331875,0.5986142846482627,15.871303021535336,0.5986142854957701,0.2755383140488754,2011,11
5801,Passenger Vehicles_Total Number_IS,Passenger Cars,ISL,Iceland,Cumulative Calculation,0.24707584912567232,-inf,0.33188413249874404,1806862.3829180915,1996.3979112644017,0.9939000275253812,0.1511335266139044,0.9971851451342144,13.240913693543542,1990,11
5802,Biogas_Installed electricity capacity_QA,Biogas,QAT,Qatar,Installed electricity capacity,0.0,1.0,err,1806862.3829180915,err,,err,0.9971851451342144,err,2011,11
5803,Passenger Vehicles_Total Number_UA,Passenger Cars,UKR,Ukraine,Cumulative Calculation,0.2691914236495029,-inf,0.3683528190490271,59301879.785570934,1996.254110361309,0.9959569666724217,0.16807715655276492,0.9987983800030892,11.930000063573685,1990,11
5804,Sodium-Based Battery Storage_Cumulative Rated Power_JP,Sodium-Based Battery Storage,JPN,Japan,Cumulative Rated Power,0.17866787983798108,-1.010400626873787e+288,0.21745694271254293,138265.87153646414,2011.0814645609262,0.8639738257208047,0.09561203588142533,0.8710180072728271,20.20836446910539,1999,11
5805,Solar Photovoltaic_Installed electricity capacity_NP,Solar Photovoltaic,NPL,Nepal,Installed electricity capacity,err,,1.6502088423790353,78.75374074106843,2021.0828472759933,0.9938543570757516,err,0.8710180072728271,2.662965463411983,2011,11
5806,Solar Photovoltaic_Installed electricity capacity_PS,Solar Photovoltaic,PSE,State of Palestine,Installed electricity capacity,err,,0.7206566086919671,145.79763819487218,2018.7623844831694,0.9781169559137762,0.2678487516704884,0.9729259196229008,6.097840638204394,2011,11
5807,PCV3 Vaccine_Share of Population_JP,PCV3 Vaccine,JPN,Japan,Share of Population,err,,-0.6190096722606858,0.9806276176483686,2026.321473202171,0.5903755593713036,-0.6117481153226249,0.5896305563877553,-7.0991607265577406,2011,11
5808,Passenger Vehicles_Total Number_GE,Passenger Cars,GEO,Georgia,Cumulative Calculation,0.214094933311858,-inf,0.45854429935414154,4162373.665998577,1993.5380719419952,0.9917844755475372,0.28384049212436835,0.9972764220763839,9.583477890493915,1990,11
5809,Television_Total Number_MK,Television,MKD,Macedonia,Total Number,0.05499632068323729,-2.1511172291142022e+46,0.06428063482141393,7411253715.435397,2147.1495576268617,0.8886191131793514,err,0.9972764220763839,68.36349962755048,1990,11
5810,PCV3 Vaccine_Share of Population_KE,PCV3 Vaccine,KEN,Kenya,Share of Population,err,,0.01609459797855853,3277.3939997314005,2529.918874511302,0.4533528167140545,err,0.9972764220763839,273.038764964915,2011,11
5811,MCV1 Vaccine_Share of Population_SS,MCV1 Vaccine,SSD,South Sudan,Share of Population,-0.0235314086934465,0.0,err,3277.3939997314005,err,,err,0.9972764220763839,err,2011,11
5812,Salt Production_Annual production_CS,Salt Production,,Serbia and Montenegro,Annual Production,-35323.24627584788,0.0,0.1602349294218262,90640.59201645858,1996.8337930572727,0.25627678342546845,0.05343777212168035,0.25161200703092235,27.42503878853929,1992,11
